ID,GRUPO_INSTITUCION,NOMBRE,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,CONECTIVIDAD,DISTANCIA_TORRE_ESTATAL_CERCANA,TORRE_CERCANA_COORD,PROVEEDOR_PUBLICO,IPC,,,,
2635,ESCUELAS,HANS CRISTIAN ANDERSSEN,RAYON,RAYON,29.710122,-110.563583,CONECTADA,0.51,"29.707183, -110.567575",1,NIVEL 1 (BAJO),,,,
2636,ESCUELAS,IGNACIO MANUEL ALTAMIRANO,RAYON,LA PAZ (LA PAZ DE RAYON),29.735833,-110.581944,CONECTADA,2.49,"29.714677, -110.5735",1,NIVEL 1 (BAJO),,,,
2632,ESCUELAS,TELESECUNDARIA 17,QUIRIEGO,TEPAHUI,27.396111,-109.182222,CONECTADA,0.11,"27.396111, -109.181111",0,NIVEL 2 (MEDIO),,,,
2638,ESCUELAS,GENERAL IGNACIO ZARAGOZA,RAYON,RAYON,29.711107,-110.571166,CONECTADA,0.46,"29.714677, -110.5735",0,NIVEL 2 (MEDIO),,,,
2639,ESCUELAS,LA RAMADITA,ROSARIO,PAREDONES,27.856667,-109.293611,SIN CONEXION,7.12,"27.850747, -109.365744",0,NIVEL 3 (ALTO),,,,
2640,ESCUELAS,EL ROSARITO,ROSARIO,NURI,28.115561,-109.328921,SIN CONEXION,0.22,"28.11424, -109.3272",0,NIVEL 3 (ALTO),,,,
2649,ESCUELAS,PROF. RANDOLFO LAVANDERA,ROSARIO,ROSARIO,27.840589,-109.36869,CONECTADA,0.2,"27.840585, -109.370693",0,NIVEL 2 (MEDIO),,,,
2651,ESCUELAS,OSCAR ROMERO CARPENA,CAJEME,CIUDAD OBREGON,27.486108,-109.985983,CONECTADA,3.07,"27.4836, -109.955",0,NIVEL 2 (MEDIO),,,,
2659,ESCUELAS,EMILIANO ZAPATA,SAHUARIPA,NATORA (SAN JOSE DE NATORA),29.0481,-108.75963,SIN CONEXION,43.67,"28.92847, -109.18732",0,NIVEL 3 (ALTO),,,,
2660,ESCUELAS,22 DE FEBRERO,SAHUARIPA,SANTO TOMAS,28.974444,-109.1975,SIN CONEXION,5.21,"28.92847, -109.18732",0,NIVEL 3 (ALTO),,,,
2661,ESCUELAS,MIGUEL HIDALGO,SAHUARIPA,SEGUADEHUACHI,29.006447,-109.198999,SIN CONEXION,6.48,"29.056386, -109.233431",0,NIVEL 3 (ALTO),,,,
2663,ESCUELAS,ESCUADRON 201,SAHUARIPA,SAHUARIPA,29.047162,-109.231334,CONECTADA,1.04,"29.05637, -109.23347",0,NIVEL 2 (MEDIO),,,,
2664,ESCUELAS,IGNACIO ZARAGOZA,SAHUARIPA,GUISAMOPA,28.646944,-109.108333,SIN CONEXION,12.32,"28.741214, -109.041887",0,NIVEL 3 (ALTO),,,,
2665,ESCUELAS,24 DE FEBRERO,SAHUARIPA,MATARACHI,28.68768,-108.83139,SIN CONEXION,21.37,"28.741214, -109.041887",0,NIVEL 3 (ALTO),,,,
2666,ESCUELAS,SECUNDARIA TECNICA ESTATAL NUM. 17,HERMOSILLO,HERMOSILLO,29.098889,-110.954167,CONECTADA,2.22,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
2667,ESCUELAS,MARIA MENESES O,SAHUARIPA,SAHUARIPA,29.056612,-109.232083,SIN CONEXION,0.13,"29.05642, -109.23342",0,NIVEL 3 (ALTO),,,,
2668,ESCUELAS,FERNANDO A PAREDES,SAHUARIPA,SAHUARIPA,29.055422,-109.234401,CONECTADA,0.14,"29.05637, -109.23347",0,NIVEL 2 (MEDIO),,,,
2669,ESCUELAS,TALAMANTE,SAHUARIPA,SAHUARIPA,29.055809,-109.234196,CONECTADA,0.09,"29.05637, -109.23347",0,NIVEL 2 (MEDIO),,,,
2673,ESCUELAS,MARIA LOURDES RUIZ LOPEZ,SAN FELIPE DE JESUS,SAN FELIPE DE JESUS,29.861829,-110.238282,SIN CONEXION,0.12,"29.86259, -110.239133",0,NIVEL 3 (ALTO),,,,
2674,ESCUELAS,GUADALUPE VICTORIA,SAN FELIPE DE JESUS,SAN FELIPE DE JESUS,29.859251,-110.240639,CONECTADA,0.28,"29.858456, -110.243403",0,NIVEL 2 (MEDIO),,,,
2676,ESCUELAS,JOSE MARIA TETABIATE,SAN IGNACIO RIO MUERTO,TETABIATE,27.445925,-110.321948,SIN CONEXION,0.27,"27.446833, -110.324444",0,NIVEL 3 (ALTO),,,,
2677,ESCUELAS,EL LOBITO,SAN IGNACIO RIO MUERTO,BAHIA DE LOBOS,27.348349,-110.453244,SIN CONEXION,16.78,"27.446833, -110.324444",0,NIVEL 3 (ALTO),,,,
2678,ESCUELAS,EL SOLDADITO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.407798,-110.246991,CONECTADA,0.78,"27.409988, -110.239434",1,NIVEL 1 (BAJO),,,,
2679,ESCUELAS,GREGORIO VEGA DIEGO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.410138,-110.246788,CONECTADA,0.73,"27.409988, -110.239434",1,NIVEL 1 (BAJO),,,,
2680,ESCUELAS,ROSENDO MONTANO ROMERO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.419122,-110.248217,CONECTADA,1.34,"27.409988, -110.239434",1,NIVEL 1 (BAJO),,,,
2681,ESCUELAS,JUAN DE O'DONOJU,SAN IGNACIO RIO MUERTO,SINGAPUR,27.4425,-110.234167,CONECTADA,0.06,"27.443028, -110.234133",1,NIVEL 1 (BAJO),,,,
2682,ESCUELAS,MARTIRES DE SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.414199,-110.2431,CONECTADA,0.59,"27.409988, -110.239434",1,NIVEL 1 (BAJO),,,,
2683,ESCUELAS,EL LOBITO,SAN IGNACIO RIO MUERTO,BAHIA DE LOBOS,27.348349,-110.453244,SIN CONEXION,16.78,"27.446833, -110.324444",0,NIVEL 3 (ALTO),,,,
2684,ESCUELAS,PENSADOR MEXICANO,SAN IGNACIO RIO MUERTO,EL POLVORON,27.371111,-110.218056,CONECTADA,0.72,"27.370639, -110.210761",1,NIVEL 1 (BAJO),,,,
2685,ESCUELAS,ELSA GUADALUPE CAÑEZ CORONADO,AGUA PRIETA,AGUA PRIETA,31.294121,-109.549139,CONECTADA,2,"31.30943, -109.5601",0,NIVEL 2 (MEDIO),,,,
2686,ESCUELAS,MIGUEL JAIME BUITIMEA,SAN IGNACIO RIO MUERTO,BAHIA DE LOBOS,27.354512,-110.456442,SIN CONEXION,16.59,"27.446833, -110.324444",0,NIVEL 3 (ALTO),,,,
2715,ESCUELAS,CARLOS G. CALLES,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.456569,-114.75777,CONECTADA,0.82,"32.45172232, -114.751234",0,NIVEL 2 (MEDIO),,,,
2690,ESCUELAS,ESCUADRON 201,SAN IGNACIO RIO MUERTO,EL POLVORON,27.371111,-110.218056,CONECTADA,0.72,"27.370639, -110.210761",0,NIVEL 2 (MEDIO),,,,
2691,ESCUELAS,PLAN DE AYALA,SAN IGNACIO RIO MUERTO,SINGAPUR,27.4425,-110.234167,CONECTADA,0.06,"27.443028, -110.234133",0,NIVEL 2 (MEDIO),,,,
2689,ESCUELAS,VENUSTIANO CARRANZA,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.408753,-110.247208,CONECTADA,0.78,"27.409988, -110.239434",0,NIVEL 2 (MEDIO),,,,
2692,ESCUELAS,MAXIMILIANO R LOPEZ,SAN IGNACIO RIO MUERTO,LA DEMOCRACIA,27.288333,-110.205556,CONECTADA,3.79,"27.305907, -110.172749",1,NIVEL 1 (BAJO),,,,
2693,ESCUELAS,LAZARO CARDENAS,SAN IGNACIO RIO MUERTO,BAHIA DE LOBOS,27.348607,-110.454587,CONECTADA,16.86,"27.446833, -110.324444",0,NIVEL 2 (MEDIO),,,,
2694,ESCUELAS,8 DE MAYO,SAN IGNACIO RIO MUERTO,DEMETRIO VALLEJO,27.350556,-110.283056,SIN CONEXION,7.48,"27.370639, -110.210761",0,NIVEL 3 (ALTO),,,,
2695,ESCUELAS,JOSE MARIA MORELOS,SAN IGNACIO RIO MUERTO,BACHOMOBAMPO,27.299722,-110.235833,CONECTADA,6.25,"27.243481, -110.236694",1,NIVEL 1 (BAJO),,,,
2726,ESCUELAS,ENRIQUE C. REBSAMEN,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.447036,-114.771673,SIN CONEXION,0.38,"32.445916, -114.767875",0,NIVEL 3 (ALTO),,,,
2696,ESCUELAS,PDTE ALVARO OBREGON,SAN IGNACIO RIO MUERTO,EL BATEVE,27.275833,-110.261389,CONECTADA,4.35,"27.243481, -110.236694",1,NIVEL 1 (BAJO),,,,
2698,ESCUELAS,"CECYTE, BENJAMÍN HILL",BENJAMÍN HILL,BENJAMÍN HILL,30.172671,-111.102015,SIN CONEXION,0.26,"30.17355, -111.09948",0,NIVEL 3 (ALTO),,,,
2697,ESCUELAS,12 DE OCTUBRE,SAN IGNACIO RIO MUERTO,PUEBLO NUEVO (LA CUCHILLA),27.46425,-110.184095,CONECTADA,0.94,"27.464592, -110.193606",0,NIVEL 2 (MEDIO),,,,
2701,ESCUELAS,ARTEMISA CORDOVA DE MORENO,SAN PEDRO DE LA CUEVA,SAN PEDRO DE LA CUEVA,29.288777,-109.746859,CONECTADA,0.28,"29.288686, -109.743956",0,NIVEL 2 (MEDIO),,,,
2705,ESCUELAS,TELESECUNDARIA 217,SAN IGNACIO RIO MUERTO,LA DEMOCRACIA,27.288333,-110.205556,CONECTADA,3.79,"27.305907, -110.172749",1,NIVEL 1 (BAJO),,,,
2706,ESCUELAS,TELESECUNDARIA 228,SAN IGNACIO RIO MUERTO,EL POLVORON,27.371111,-110.218056,CONECTADA,0.72,"27.370639, -110.210761",1,NIVEL 1 (BAJO),,,,
2707,ESCUELAS,TELESECUNDARIA 280,SAN IGNACIO RIO MUERTO,EL BATEVE,27.275833,-110.261389,CONECTADA,4.35,"27.243481, -110.236694",1,NIVEL 1 (BAJO),,,,
2708,ESCUELAS,TELESECUNDARIA 316,SAN IGNACIO RIO MUERTO,BACHOMOBAMPO,27.299722,-110.235833,CONECTADA,6.25,"27.243481, -110.236694",1,NIVEL 1 (BAJO),,,,
2709,ESCUELAS,TELESECUNDARIA 317,SAN IGNACIO RIO MUERTO,TETABIATE,27.445925,-110.321948,SIN CONEXION,0.27,"27.446833, -110.324444",0,NIVEL 3 (ALTO),,,,
2713,ESCUELAS,GLORIA CECILIA AYON OBREGON,SAN LUIS RIO COLORADO,EL BARROTE,32.352521,-114.922531,SIN CONEXION,9.01,"32.27571468, -114.89202642",0,NIVEL 3 (ALTO),,,,
2714,ESCUELAS,LUIS DONALDO COLOSIO MURRIETA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.458617,-114.816014,CONECTADA,0.89,"32.46642, -114.8182",0,NIVEL 2 (MEDIO),,,,
2716,ESCUELAS,SECUNDARIA GENERAL NUM. 3,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.462549,-114.736435,CONECTADA,0.92,"32.46657778, -114.727925",0,NIVEL 2 (MEDIO),,,,
2717,ESCUELAS,SECUNDARIA GENERAL NUM. 4,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.476667,-114.7625,CONECTADA,1.58,"32.47933611, -114.7790444",0,NIVEL 2 (MEDIO),,,,
2718,ESCUELAS,ANTONIO LORENZO DE LAVOISIER,SAN LUIS RIO COLORADO,INGENIERO LUIS B. SANCHEZ,32.203809,-114.999679,CONECTADA,1.03,"32.20119, -114.98914",1,NIVEL 1 (BAJO),,,,
2719,ESCUELAS,PEQUENO MUNDO,SAN LUIS RIO COLORADO,INDEPENDENCIA,32.252222,-114.926667,CONECTADA,4.18,"32.27571468, -114.89202642",1,NIVEL 1 (BAJO),,,,
2720,ESCUELAS,24 DE FEBRERO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.468148,-114.818851,SIN CONEXION,0.2,"32.46642, -114.8182",0,NIVEL 3 (ALTO),,,,
2721,ESCUELAS,MEXICO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.459451,-114.804146,CONECTADA,1.53,"32.46642, -114.8182",1,NIVEL 1 (BAJO),,,,
2722,ESCUELAS,DOMINGO CARBALLO FELIX,SAN LUIS RIO COLORADO,NUEVO MICHOACAN (ESTACION RIITO),32.166111,-114.961667,SIN CONEXION,4.68,"32.20119, -114.98914",0,NIVEL 3 (ALTO),,,,
2723,ESCUELAS,PRIMERO DE JUNIO,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,31.686599,-114.498198,CONECTADA,0.23,"31.68750815, -114.50041433",0,NIVEL 2 (MEDIO),,,,
2724,ESCUELAS,JOSEFA ORTIZ DE DOMINGUEZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.464885,-114.735975,CONECTADA,0.78,"32.46657778, -114.727925",1,NIVEL 1 (BAJO),,,,
2725,ESCUELAS,ALBORADA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.443882,-114.786171,CONECTADA,1.4,"32.455202, -114.779741",1,NIVEL 1 (BAJO),,,,
2727,ESCUELAS,18 DE MARZO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.466814,-114.748153,CONECTADA,1.15,"32.456613, -114.746291",1,NIVEL 1 (BAJO),,,,
2728,ESCUELAS,TAMAULIPAS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.457067,-114.7581,CONECTADA,0.88,"32.45172232, -114.751234",1,NIVEL 1 (BAJO),,,,
2729,ESCUELAS,30 DE ABRIL,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.480507,-114.786014,CONECTADA,0.61,"32.475552, -114.783231",1,NIVEL 1 (BAJO),,,,
2730,ESCUELAS,JARDIN DE NI¤OS NUEVA CREACION,SAN LUIS RIO COLORADO,LA GRULLITA,32.4122778,-114.841944,SIN CONEXION,4.38,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2731,ESCUELAS,ABELARDO L. RODRIGUEZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.452455,-114.79643,CONECTADA,1.6,"32.455202, -114.779741",0,NIVEL 2 (MEDIO),,,,
2732,ESCUELAS,JUANA DE ARCO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.449866,-114.770197,CONECTADA,0.49,"32.445916, -114.767875",1,NIVEL 1 (BAJO),,,,
2733,ESCUELAS,CLUB ROTARIO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.452054,-114.753847,SIN CONEXION,0.25,"32.45172232, -114.751234",0,NIVEL 3 (ALTO),,,,
2734,ESCUELAS,SONORA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.453565,-114.806991,SIN CONEXION,1.44,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2735,ESCUELAS,CLUB ACTIVO 20-30,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.47435,-114.768487,CONECTADA,1.13,"32.47933611, -114.7790444",1,NIVEL 1 (BAJO),,,,
2736,ESCUELAS,MOISES SAENZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.448384,-114.803832,SIN CONEXION,1.01,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2737,ESCUELAS,PABLO MONTESINOS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.435406,-114.772863,CONECTADA,0.99,"32.427675, -114.778164",1,NIVEL 1 (BAJO),,,,
2738,ESCUELAS,VICENTE GUERRERO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.463417,-114.77659,CONECTADA,0.96,"32.455202, -114.779741",1,NIVEL 1 (BAJO),,,,
2739,ESCUELAS,PLAN DE IGUALA,SAN LUIS RIO COLORADO,LAGUNITAS,32.320556,-114.898056,SIN CONEXION,5.02,"32.27571468, -114.89202642",0,NIVEL 3 (ALTO),,,,
2740,ESCUELAS,FERNANDO DE MAGALLANES,SAN LUIS RIO COLORADO,ISLITA,32.380278,-114.871111,CONECTADA,8.86,"32.44079, -114.80972",1,NIVEL 1 (BAJO),,,,
2741,ESCUELAS,BAJA CALIFORNIA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.462112,-114.796714,SIN CONEXION,1.73,"32.473614, -114.784344",0,NIVEL 3 (ALTO),,,,
2743,ESCUELAS,ALBITA ZARAGOZA DE OCAÑA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.467201,-114.787889,SIN CONEXION,0.79,"32.473614, -114.784344",0,NIVEL 3 (ALTO),,,,
2744,ESCUELAS,EL PARAISO DEL SABER,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.435859,-114.800701,SIN CONEXION,1.01,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2745,ESCUELAS,CLUB DE LEONES II,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.436031,-114.748794,SIN CONEXION,1.56,"32.450023, -114.75052",0,NIVEL 3 (ALTO),,,,
2746,ESCUELAS,21 DE ABRIL,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.42997,-114.766416,CONECTADA,1.13,"32.427675, -114.778164",1,NIVEL 1 (BAJO),,,,
2747,ESCUELAS,LEONOR MEDINA Y RIVERA DEL CASTILLO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.443041,-114.807684,SIN CONEXION,0.31,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2748,ESCUELAS,AZTECA,SAN LUIS RIO COLORADO,LA GRULLITA,32.412778,-114.841944,SIN CONEXION,4.34,"32.44079, -114.80972",0,NIVEL 3 (ALTO),,,,
2749,ESCUELAS,PATRICIA ISABEL FLAMAND GONZALEZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.424964,-114.784223,CONECTADA,0.64,"32.427675, -114.778164",1,NIVEL 1 (BAJO),,,,
2750,ESCUELAS,LOS OLIVOS,SAN LUIS RIO COLORADO,INGENIERO LUIS B. SANCHEZ,32.206314,-115.006461,CONECTADA,1.73,"32.20119, -114.98914",1,NIVEL 1 (BAJO),,,,
2751,ESCUELAS,MANUEL CERVANTES IMAZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.428968,-114.745363,CONECTADA,1.18,"32.418469, -114.747258",1,NIVEL 1 (BAJO),,,,
2753,ESCUELAS,30 DE ENERO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.476667,-114.7625,SIN CONEXION,1.58,"32.47933611, -114.7790444",0,NIVEL 3 (ALTO),,,,
2754,ESCUELAS,VIVA SOLIDARIDAD,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.405707,-114.750253,SIN CONEXION,1.45,"32.418469, -114.747258",0,NIVEL 3 (ALTO),,,,
2755,ESCUELAS,ESCUELA SECUNDARIA TECNICA NUM. 21,PUERTO PEÑASCO,PUERTO PEÑASCO,31.337652,-113.488776,CONECTADA,3.93,"31.33396389, -113.52995",1,NIVEL 1 (BAJO),,,,
2756,ESCUELAS,MARIA LILIA CEBALLOS CORRAL,HERMOSILLO,HERMOSILLO,29.006228,-110.980215,CONECTADA,4.35,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
2757,ESCUELAS,ESCUELA SECUNDARIA NUEVA CREACION,HERMOSILLO,HERMOSILLO,29.1366,-111.0495,SIN CONEXION,4.47,"29.151882, -111.006934",0,NIVEL 3 (ALTO),,,,
2758,ESCUELAS,HORTENSIA GARCIA LOZANO,EMPALME,CRUZ DE PIEDRA,27.950833,-110.675833,SIN CONEXION,11.41,"27.959147, -110.79165",0,NIVEL 3 (ALTO),,,,
2759,ESCUELAS,20 DE NOVIEMBRE,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.436622,-114.817947,CONECTADA,0.9,"32.44079, -114.80972",0,NIVEL 2 (MEDIO),,,,
2760,ESCUELAS,FRANCISCO SARABIA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.451379,-114.799347,CONECTADA,1.53,"32.44079, -114.80972",0,NIVEL 2 (MEDIO),,,,
2761,ESCUELAS,IGNACIO ZARAGOZA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.442556,-114.786885,CONECTADA,1.56,"32.455202, -114.779741",0,NIVEL 2 (MEDIO),,,,
2762,ESCUELAS,JUAN ESCUTIA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.451902,-114.740084,CONECTADA,0.67,"32.456246, -114.745002",0,NIVEL 2 (MEDIO),,,,
2763,ESCUELAS,GUADALUPE VICTORIA,SAN LUIS RIO COLORADO,EL FRONTERIZO,32.276001,-114.895702,SIN CONEXION,0.35,"32.27571468, -114.89202642",0,NIVEL 3 (ALTO),,,,
2764,ESCUELAS,CLUB DE LEONES 1,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.46191,-114.780091,CONECTADA,0.75,"32.455202, -114.779741",1,NIVEL 1 (BAJO),,,,
2765,ESCUELAS,PROFA. EVA S DE LOPEZ MATEOS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.465176,-114.786469,CONECTADA,0.96,"32.473614, -114.784344",0,NIVEL 2 (MEDIO),,,,
2766,ESCUELAS,LIC. LUIS ENCINAS J,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.473859,-114.757432,CONECTADA,2.12,"32.47933611, -114.7790444",1,NIVEL 1 (BAJO),,,,
2767,ESCUELAS,CUAUHTEMOC,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.480514,-114.785899,SIN CONEXION,0.61,"32.475552, -114.783231",0,NIVEL 3 (ALTO),,,,
2768,ESCUELAS,EMILIANO ZAPATA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.455243,-114.769505,CONECTADA,0.96,"32.455202, -114.779741",0,NIVEL 2 (MEDIO),,,,
2769,ESCUELAS,LIC. ADOLFO LOPEZ MATEOS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.461257,-114.806491,CONECTADA,1.24,"32.46642, -114.8182",0,NIVEL 2 (MEDIO),,,,
2770,ESCUELAS,JESUS GARCIA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.46334,-114.822513,SIN CONEXION,0.53,"32.46642, -114.8182",0,NIVEL 3 (ALTO),,,,
2771,ESCUELAS,NARCISO MENDOZA,SAN LUIS RIO COLORADO,LAGUNITAS,32.320556,-114.898056,SIN CONEXION,5.02,"32.27571468, -114.89202642",0,NIVEL 3 (ALTO),,,,
2772,ESCUELAS,LEON GARCIA,SAN LUIS RIO COLORADO,POZAS DE ARVIZU (LA RESERVA),32.377778,-114.904167,CONECTADA,11.3,"32.44079, -114.80972",1,NIVEL 1 (BAJO),,,,
2773,ESCUELAS,6 DE ABRIL,SAN LUIS RIO COLORADO,NUEVO LEON,32.294444,-115.004167,CONECTADA,10.47,"32.20119, -114.98914",1,NIVEL 1 (BAJO),,,,
2775,ESCUELAS,DR. JAIME TORRES BODET,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.452385,-114.807336,CONECTADA,1.31,"32.44079, -114.80972",0,NIVEL 2 (MEDIO),,,,
2776,ESCUELAS,TOPAHUE,SAN LUIS RIO COLORADO,LA GRULLITA,32.41941,-114.79401,CONECTADA,1.75,"32.427675, -114.778164",0,NIVEL 2 (MEDIO),,,,
2777,ESCUELAS,MIGUEL HIDALGO Y COSTILLA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,31.686817,-114.49902,CONECTADA,0.15,"31.68750815, -114.50041433",0,NIVEL 2 (MEDIO),,,,
2778,ESCUELAS,BENITO JUAREZ,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.467301,-114.72651,CONECTADA,0.16,"32.46657778, -114.727925",0,NIVEL 2 (MEDIO),,,,
2779,ESCUELAS,PROF. GRACIANO SANCHEZ ROMO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.448544,-114.768359,CONECTADA,0.3,"32.445916, -114.767875",0,NIVEL 2 (MEDIO),,,,
2780,ESCUELAS,LAZARO CARDENAS DEL RIO,SAN LUIS RIO COLORADO,MESA RICA,32.131944,-114.923611,SIN CONEXION,9.87,"32.20119, -114.98914",0,NIVEL 3 (ALTO),,,,
2781,ESCUELAS,GENERAL LAZARO CARDENAS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.465075,-114.743988,CONECTADA,0.97,"32.456613, -114.746291",0,NIVEL 2 (MEDIO),,,,
2782,ESCUELAS,HIMNO NACIONAL,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.452236,-114.753613,CONECTADA,0.23,"32.45172232, -114.751234",0,NIVEL 2 (MEDIO),,,,
2783,ESCUELAS,JOSE VASCONCELOS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.43077,-114.764982,CONECTADA,1.28,"32.427675, -114.778164",0,NIVEL 2 (MEDIO),,,,
2785,ESCUELAS,LUIS JASHIMOTO ENRIQUEZ,SAN LUIS RIO COLORADO,RIO NORTE,32.266994,-114.951228,CONECTADA,5.65,"32.27571468, -114.89202642",1,NIVEL 1 (BAJO),,,,
2786,ESCUELAS,AURELIO RENTERIA FLORES,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.430049,-114.742855,CONECTADA,1.35,"32.418469, -114.747258",0,NIVEL 2 (MEDIO),,,,
2835,ESCUELAS,TOHUI,SAN PEDRO DE LA CUEVA,SAN PEDRO DE LA CUEVA,29.287421,-109.737473,SIN CONEXION,0.64,"29.288686, -109.743956",0,NIVEL 3 (ALTO),,,,
2787,ESCUELAS,DANIEL OLMEDO CORNEJO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.429236,-114.746552,CONECTADA,1.2,"32.418469, -114.747258",1,NIVEL 1 (BAJO),,,,
2789,ESCUELAS,LORENZO CHAN BE,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.45348,-114.72276,CONECTADA,1.02,"32.44666667, -114.73",0,NIVEL 2 (MEDIO),,,,
2790,ESCUELAS,RAUL RIVERA COTA,SANTA CRUZ,SANTA CRUZ,31.237559,-110.596229,CONECTADA,0.05,"31.237444, -110.595678",0,NIVEL 2 (MEDIO),,,,
2791,ESCUELAS,OLGA HAYDEE FLORES VELASQUEZ,MAGDALENA,SAN IGNACIO,30.695,-110.921944,CONECTADA,2.79,"30.67032222, -110.9166611",1,NIVEL 1 (BAJO),,,,
2792,ESCUELAS,PROF. ALBERTO GUTIERREZ,HERMOSILLO,MESA DEL SERI,29.11,-110.836111,CONECTADA,10.74,"29.196339, -110.7865361",0,NIVEL 2 (MEDIO),,,,
2793,ESCUELAS,MARIA TERESA HINOJOSA DE OCHOA,HERMOSILLO,LA VICTORIA,29.122222,-110.889167,CONECTADA,7.97,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
2788,ESCUELAS,VICENTE GUERRERO,SANTA ANA,SANTA MARTHA,30.579911,-111.107778,CONECTADA,4.16,"30.544389, -111.121275",0,NIVEL 2 (MEDIO),,,,
2795,ESCUELAS,JOSE PABLO MACIAS CASTRO,HUATABAMPO,AGIABAMPO UNO,26.366389,-109.145556,SIN CONEXION,13.28,"26.427719, -109.031198",0,NIVEL 3 (ALTO),,,,
2796,ESCUELAS,MARIA DEL SOCORRO REYES PARRA,BENITO JUAREZ,PAREDONCITO,27.056944,-109.912778,SIN CONEXION,2.47,"27.079185, -109.913514",0,NIVEL 3 (ALTO),,,,
